listno,email_num,sent_id,text
074-2313297,2,2.1,&gt; I've heard that if you create a page with alt tags and bring it into word to edit it and then export it back to html that the alts are stripped?
074-2313297,2,2.2,&gt; can anyone confirm or deny this?
074-2313297,2,2.3,&gt; Thanks!
074-2313297,2,2.4,I'm guessing you mean the ALT= attribute on the &lt;IMG&gt; tag?
074-2313297,2,2.5,(There's no &lt;/IMG&gt;&lt;ALT&gt; tag.)
074-2313297,2,2.6,"That's about what I'd expect to happen, with Word or any other wordprocessor."
074-2313297,2,2.7,I could test this on my system if you can confirm the scenario:
074-2313297,2,2.8,"- Start with an HTML document, created by any means."
074-2313297,2,2.9,- The doc contains an &lt;/ALT&gt;&lt;IMG&gt; with the ALT= attribute.
074-2313297,2,2.10,- The HTML doc is opened in Word and some text on the page is changed or added.
074-2313297,2,2.11,"- The page is &quot;Saved as HTML&quot; from Word, without first saving it in Word format."
074-2313297,2,2.12,PS: *Why* would you use Word to edit an HTML document?!
074-2313297,2,2.13,&lt;/IMG&gt;
074-2313297,3,3.1,"Many people required to edit and create web pages and/or sites are not web professionals and the only ""WYSIWYG"" tool available to them is Word."
074-2313297,3,3.2,I daresay that most people don't know HTML and are not going to learn it so that they can make an accessible page through a text editor.
074-2313297,3,3.3,This is especially true if the only editing required of them is small such as changing the grammar on a web page or correcting spelling of a word.
074-2313297,3,3.4,This is exactly why the authoring tools aspect of the WAI is so important.
074-2313297,3,3.5,-Jamie Fox
074-2313297,3,3.6,-----
074-2313297,3,3.7,> [snip]
074-2313297,3,3.8,> PS: *Why* would you use Word to edit an HTML document?!
074-2313297,4,4.1,> PS: *Why* would you use Word to edit an HTML document?!
074-2313297,4,4.2,"MS-Word has elegant text-editing commands that are absent from a basic text editor, and that make editing documents a pleasure."
074-2313297,4,4.3,"For example, you can quickly move entire lines or paragraphs without using the clipboard;"
074-2313297,4,4.4,"select words, sentences, and paragraphs by pressing a single key;"
074-2313297,4,4.5,and undo and redo 100 levels.
074-2313297,4,4.6,All of the above can be done using keyboard and point-and-click techniques.
074-2313297,4,4.7,So there is a lot of versatility.
074-2313297,4,4.8,"Unfortunately, many of the really powerful Word commands are extremely poorly documented."
074-2313297,4,4.9,"Furthermore, savvy Word users can create special-purpose editing commands in Visual Basic to enhance the usefulness of the word processor as a text editor."
074-2313297,4,4.10,Why use Word?
074-2313297,4,4.11,Because it is a good tool for the job.
074-2313297,4,4.12,Alan
074-2313297,5,5.1,I think that is exactly what needs to be tested.
074-2313297,5,5.2,Cheers
074-2313297,5,5.3,&gt;&gt; I've heard that if you create a page with alt tags and bring it into word to edit it and then export it back to html that the alts are stripped?
074-2313297,5,5.4,&gt;&gt; can anyone confirm or deny this?
074-2313297,5,5.5,&gt;&gt; Thanks!
074-2313297,5,5.6,&gt; I'm guessing you mean the ALT= attribute on the &lt;IMG&gt; tag?
074-2313297,5,5.7,&gt; (There's no &lt;/IMG&gt;&lt;ALT&gt; tag.)
074-2313297,5,5.8,"&gt; That's about what I'd expect to happen, with Word or any other wordprocessor."
074-2313297,5,5.9,&gt; I could test this on my system if you can confirm the scenario:
074-2313297,5,5.10,"&gt; - Start with an HTML document, created by any means."
074-2313297,5,5.11,&gt; - The doc contains an &lt;/ALT&gt;&lt;IMG&gt; with the ALT= attribute.
074-2313297,5,5.12,&gt; - The HTML doc is opened in Word and some text on the page is changed or added.
074-2313297,5,5.13,"&gt; - The page is &quot;Saved as HTML&quot; from Word, without first saving it in Word format."
074-2313297,5,5.14,&gt; PS: *Why* would you use Word to edit an HTML document?!
074-2313297,5,5.15,&lt;/IMG&gt;
074-2313297,6,6.1,> Why use Word?
074-2313297,6,6.2,> Because it is a good tool for the job.
074-2313297,6,6.3,"BTW, Hot Metal Pro, a web editor tool that does pretty good on accessibility and valid HTML, has the ability to import Word files."
074-2313297,6,6.4,"My wife uses that regularly to convert City of Fullerton documents from Word to HTML, rather than cutting-and-pasting and marking up herself or trusting 'Save as HTML...'"
074-2313297,6,6.5,--
074-2313297,6,6.6,Kynn Bartlett &lt;kynn@idyllmtn.com&gt; http://www.idyllmtn.com/~kynn/
074-2313297,6,6.7,"Chief Technologist &amp; Co-Owner, Idyll Mountain Internet; Fullerton, California"
074-2313297,6,6.8,Enroll now for web accessibility with HTML 4.0! http://www.hwg.org/classes/
074-2313297,6,6.9,The voice of the future? http://www.hwg.org/opcenter/w3c/voicebrowsers.html
074-2313297,7,7.1,&gt;&gt; I've heard that if you create a page with alt tags and bring it into word to edit it and then export it back to html that the alts are stripped?
074-2313297,7,7.2,&gt;&gt; can anyone confirm or deny this?
074-2313297,7,7.3,&gt;&gt; Thanks!
074-2313297,7,7.4,&gt; I'm guessing you mean the ALT= attribute on the &lt;IMG&gt; tag?
074-2313297,7,7.5,&gt; (There's no &lt;/IMG&gt;&lt;ALT&gt; tag.)
074-2313297,7,7.6,"&gt; That's about what I'd expect to happen, with Word or any other wordprocessor."
074-2313297,7,7.7,&gt; I could test this on my system if you can confirm the scenario:
074-2313297,7,7.8,"&gt; - Start with an HTML document, created by any means."
074-2313297,7,7.9,&gt; - The doc contains an &lt;/ALT&gt;&lt;IMG&gt; with the ALT= attribute.
074-2313297,7,7.10,&gt; - The HTML doc is opened in Word and some text on the page is changed or added.
074-2313297,7,7.11,"&gt; - The page is &quot;Saved as HTML&quot; from Word, without first saving it in Word format."
074-2313297,7,7.12,I could *not* re-create the problem described when I tested this on my own system using MS Word 97 for Windows.
074-2313297,7,7.13,"I followed the scenario with a simple test page (created in Netscape Page Composer) with a Heading, one line of text, and an image with ALT= text."
074-2313297,7,7.14,"I opened the HTML file in Word97, added one word to the text of the Heading, then saved the file back to HTML with a new name."
074-2313297,7,7.15,The ALT= text was not affected.
074-2313297,7,7.16,"MS Word 97, at least, seems to recognize HTML and preserve it."
074-2313297,7,7.17,"Obviously, other versions of Word may behave differently."
074-2313297,7,7.18,"I suspect that *any* word processor would strip the ALT= text if you first save the document in its *native* format, then try to save it back to HTML."
074-2313297,7,7.19,Chris Kreussling
074-2313297,7,7.20,&amp;lt;disclaimer&amp;gt; The views expressed are those of the author and do not necessarily reflect the position of the Federal Reserve Bank of New York or the Federal Reserve System. &amp;lt;/disclaimer&amp;gt;
074-2313297,7,7.21,&lt;/IMG&gt;
074-2313297,8,8.1,> I could test this on my system if you can confirm the scenario:
074-2313297,8,8.2,"> - Start with an HTML document, created by any means."
074-2313297,8,8.3,> - The doc contains an &lt;IMG&gt; with the ALT= attribute.
074-2313297,8,8.4,> - The HTML doc is opened in Word and some text on the page is changed or added.
074-2313297,8,8.5,"> - The page is ""Saved as HTML"" from Word, without first saving it in Word format."
074-2313297,8,8.6,I tried that with Word 97 and there was no lost of ALT.
074-2313297,8,8.7,"I even tried saving the file as .doc format, copying it under a different name.doc, reopening it in Word and saving it in HTML, and the ALT were still present (which proves that the ALT are somehow stored in the doc format)"
074-2313297,8,8.8,"On the other hand, there was a lost of longdesc, link, and others new HTML4 table attributes;"
074-2313297,8,8.9,"in fact, in looks like unknown attributes are pruned out, which shouldn't happen (unknown elements are kept, albeit mess up with, see below)"
074-2313297,8,8.10,"The DOCTYPE and the STYLE I had in this test file were moved from the top and the head to the body, which is really bad."
074-2313297,8,8.11,"Anyway, join the WAI Authoring Tools working group if you're interested in that kind of issue."
074-2313297,8,8.12,> PS: *Why* would you use Word to edit an HTML document?!
074-2313297,8,8.13,Because you use Windows ? (I use Unix)
074-6324762,1,1.1,First define disability.
074-6324762,1,1.2,"Someone can be disAbled by a congenital defect, chronic illnesses or injury."
074-6324762,1,1.3,"It could be any combination of, or even multiple, congenital defects, illnesses and/or injuries."
074-6324762,1,1.4,There are also debilitating side effects of medications.
074-6324762,1,1.5,A &quot;non-reader&quot; is not necessarily blind
074-6324762,1,1.6,- they may have had a TBI (traumatic brain injury) or have a Learning Disability.
074-6324762,1,1.7,Disabilities can effect fine and gross motor skills.
074-6324762,1,1.8,(Arthritis is a common fine motor complaint)
074-6324762,1,1.9,"A Quadriplegic may use different assistive technologies, such as voice pilots, mouth tools or devices that follow eye movement."
074-6324762,1,1.10,Some people type with their toes!
074-6324762,1,1.11,"IMO, before you can define Accessibility you must first define disability."
074-6324762,1,1.12,"KPR,"
074-6324762,1,1.13,LK
074-6324762,2,2.1,&gt; First define disability.
074-6324762,2,2.2,Why?
074-6324762,2,2.3,"I view that anyone should be able to access information, regardless of whether or not they have a &quot;disability.&quot;"
074-6324762,2,2.4,Your access shouldn't be _limited_ because you have a certain quality about you that other people don't have.
074-6324762,2,2.5,"Regardless if we call that a &quot;disability&quot; or not, it should not interfere with your ability to access content on the Internet."
074-6324762,2,2.6,I think it's perfectly reasonable to define &quot;accessibility&quot; with having a strict definition of &quot;disability&quot; as long as your accessibility definition doesn't speak _only_ about access for people who fit that disability definition.
074-6324762,2,2.7,--
074-6324762,2,2.8,Kynn Bartlett mailto:kynn@hwg.org
074-6324762,2,2.9,"President, HTML Writers Guild http://www.hwg.org/"
074-6324762,2,2.10,AWARE Center Director http://aware.hwg.org/
074-6324762,3,3.1,&gt; First define disability.
074-6324762,3,3.2,"&gt; IMO, before you can define Accessibility you must first define disability."
074-6324762,3,3.3,OK.
074-6324762,3,3.4,Here's my short definition:
074-6324762,3,3.5,&quot;Disability is a design flaw in the environment.&quot;
074-6324762,3,3.6,"Here's the long version, from a chapter in an upcoming book on web-based training:"
074-6324762,3,3.7,&quot;People are not &quot;disabled.&quot;
074-6324762,3,3.8,A disability is a consequence of design flaws in the environment.
074-6324762,3,3.9,"Some individuals, due to accident, illness, or heredity, have difficulties performing -- or cannot perform -- certain tasks, such as moving their legs, seeing, hearing, talking, grasping or lifting."
074-6324762,3,3.10,"When these functional limitations are severe enough to adversely affect a person's performance, and the natural and human environments fail to accommodate their functional limitations, the individual is said to have a disability.&quot;"
074-6324762,3,3.11,You take your pick.
074-6324762,3,3.12,"If I were rewriting it, I would say something like this:"
074-6324762,3,3.13,"... ALL individuals, due to circumstance, accident, illness, or heredity, have difficulties performing -- or cannot perform -- certain tasks..."
074-6324762,3,3.14,Alan
074-6324762,3,3.15,Alan Cantor
074-6324762,3,3.16,Cantor + Associates
074-6324762,3,3.17,Workplace Accommodation Consultants
074-6324762,3,3.18,New e-mail address: acantor@interlog.com
074-6324762,3,3.19,http://www.interlog.com/~acantor
074-6324762,4,4.1,&gt; OK.
074-6324762,4,4.2,&gt; Here's my short definition:
074-6324762,4,4.3,&gt; &quot;Disability is a design flaw in the environment.&quot;
074-6324762,4,4.4,"I like to tell people that if a blind person can't access the web page she's trying to use, the REASON is not _her_ disability, but the disability of the _web author_ who created the page."
074-6324762,4,4.5,That web author is &quot;disabled&quot; because he was _not able_ to make a correct web page.
074-6324762,4,4.6,Why should she suffer for _his_ problem or failing?
074-6324762,4,4.7,In no way is a user with a disability &quot;disabled&quot; on the web
074-6324762,4,4.8,-- the sites THEMSELVES have the disability inherent in their code by not being accessible!
074-6324762,4,4.9,We should identify the problem where it exists.
074-6324762,4,4.10,"The problem is not that there's anything &quot;wrong with&quot; the user, it is a problem with the page author and his output!"
074-6324762,4,4.11,--
074-6324762,4,4.12,Kynn Bartlett mailto:kynn@hwg.org
074-6324762,4,4.13,"President, HTML Writers Guild http://www.hwg.org/"
074-6324762,4,4.14,AWARE Center Director http://aware.hwg.org/
074-6324762,5,5.1,I should like to add that we do have to accept that the victorians probably had an insuperable task in trying to design and build a wheelchair for a quadraplegic that the individual could control themselves.
074-6324762,5,5.2,Today this is possible if not universal.
074-6324762,5,5.3,jay@peepo.com
